customer.cust_id,customer.name,customer.email,customer.phone_numb,customer.account_number,customer.bank_id,customer.ktp,customer.dob,customer.city,customer.address,customer.postal_code,customer.total_transaction,customer.income
30673,Krystal Gibbs,xxxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,abfd2b1c815f67214dadd1360db54310016053456f0377a40553684fcc8e644f,011,3275xxxxxxxxxxxx,47 - 50,Jakarta,Xx. Xxxxxx Xxxx Xx. nn,10140,803847014.00,4746229.00
21102,Edward Montes,xxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,ff1c7ff179d507d2db8aa4b500e1cebcd95a7d8b4c43225cc57be9dec3230c6c,011,3275xxxxxxxxxxxx,35 - 38,Surabaya,Xx. Xxxx Xxxxxx Xx. nn,60114,565072350.00,9870920.00
17247,Emily Perry DVM,xxxxx.xxxxx.xxx@xxxxx.xxx,+62 xxxxxxxxxxx,a6805ac5dc7978441613b7443d4c6b7da554294985965da77416f3f94d7db268,011,3275xxxxxxxxxxxx,43 - 46,Jakarta,Xx. Xxxxxx Xxxx Xx. nn,10110,695032656.00,4696753.00
43444,Jennifer Thompson,xxxxxxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,66a551b7501ac6b4972311bec4b7535878d4356f9e8a7f2e093ce03956069762,011,3275xxxxxxxxxxxx,47 - 50,Semarang,Xx. Xxxxxxx Xxxx Xx. nn,50111,563255438.00,5693373.00
14424,Linda Sexton,xxxxx.xxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,8fa92a363642859358adcb1ce163b49343be4a4d168dc4ff2cd7ee0b076601ec,011,3275xxxxxxxxxxxx,35 - 38,Surabaya,Xx. Xxxxx Xx. n,60115,679301160.00,8009611.00
25236,Craig Lowe,xxxxx.xxxx@xxxxx.xxx,+62 xxxxxxxxxxx,76f1c5e164898262ac90b8ac5fca3f47fbfb22a2241808ccbf96e4ac70b13bdd,014,3275xxxxxxxxxxxx,47 - 50,Semarang,Xx. Xxxxxxx Xxxx Xx. nn,50112,159191523.00,5290984.00
81048,Sara Brown,xxxx.xxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,0113da439688eac0be263b7a39a2548438cb4a694fa1e16e93fbd11a42b7c2ee,011,3275xxxxxxxxxxxx,27 - 30,Semarang,Xx. Xxxxxxxxxx Xx. nn,50111,909240554.00,4790652.00
58356,Wayne Willis PhD,xxxxx.xxxxxx.xxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,2c126dbb3b1d0caf8ca1870d9168744d796e50655d849ff9c5d1f6299ba1ca7e,011,3275xxxxxxxxxxxx,19 - 22,Bandung,Xx. Xxxxxxxxxx Xx. nn,40114,815951461.00,5744679.00
35550,Richard Snyder,xxxxxxx.xxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,dfcde728714f3f0e300f8a378141e04bcd2a90658ecbfbc060f7fb456f7b9766,011,3275xxxxxxxxxxxx,27 - 30,Medan,Xx. Xxxxxxxxxxxxxxxx Xx. nn,20111,105018905.00,5640892.00
84523,Dana Hayes,xxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,b7cfd18776fd72bba795119548607095c68564c7e57c0d7c304a0a8f30c9f4ef,022,3275xxxxxxxxxxxx,51 - 54,Bandung,Xx. Xxxx Xxxxxx Xx. nn,40115,531710441.00,7223300.00
33207,David Graham,xxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,ce9406a080491ef64a2b40af36d166535a237f205b92a58da03eed0cddf6bf51,013,3275xxxxxxxxxxxx,31 - 34,Semarang,Xx. Xxxxxxxxxx Xx. nn,50115,204542899.00,9836879.00
47346,Cynthia Scott,xxxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,44cb5117896aecd4fe96471f667ab27493dbea6df0c5f3233534b2e2cdd900a3,002,3275xxxxxxxxxxxx,47 - 50,Jakarta,Xx. Xxxxx Xxxxxxx Xx. nn,10140,971689264.00,3535131.00
32854,Catherine Dixon,xxxxxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,f495faaf759c723d7dda4a1d302c7654c8195ea184bb33efb4b827a017a9db6c,014,3275xxxxxxxxxxxx,35 - 38,Medan,Xx. Xxxxxxxx Xxxx Xx. nn,20114,612680829.00,5111376.00
89959,Brianna Mcpherson,xxxxxxx.xxxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,4d18ef2feef53667c10e64f72db2a51f2e15efd4af7d7c9c400ba61f2e34489a,008,3275xxxxxxxxxxxx,35 - 38,Surabaya,Xx. Xxxxxx Xxxxxxxx Xx. nn,60111,361991268.00,2081641.00
74831,Amber Thomas,xxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,d507fd5dedac7648fc56ec44fc67bda69375cec797665a4412a22a6c088916d0,014,3275xxxxxxxxxxxx,35 - 38,Surabaya,Xx. Xxxxxx Xxxxxxxx Xx. nn,60115,487453252.00,6263414.00
93175,Rebecca Villegas,xxxxxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,81d8a891cef0393e01bb58a68f2a2d5a4888cc627a5fb1dd9c2acf8b005f77ec,013,3275xxxxxxxxxxxx,19 - 22,Semarang,Xx. Xxxxxxxxxx Xx. nn,50111,187228862.00,6283602.00
61450,Brandon Moreno,xxxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,77e3905d892d69bf609af1a02697890575e5add1b47509357ee5c6b6ecf1f68b,014,3275xxxxxxxxxxxx,43 - 46,Jakarta,Xx. Xxxxxxxx Xx. nn,10110,864578637.00,3112796.00
28595,Mrs. Danielle Rogers MD,xxx..xxxxxxxx.xxxxxx.xx@xxxxxxx.xxx,+62 xxxxxxxxxxx,261dcc14d90f9f1cfefd16b7d7025e8752a55a9abd537abda975b811d5319971,011,3275xxxxxxxxxxxx,19 - 22,Jakarta,Xx. Xxxxxxxx Xx. nn,10120,800402530.00,2673596.00
91790,Casey Chang,xxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,f3177b19a676b0ca6b63ebdab4a9b444df10f1ad1d402261a755f5b3f1634da0,008,3275xxxxxxxxxxxx,27 - 30,Semarang,Xx. Xxxxxxx Xx. nn,50112,169693856.00,2790509.00
85864,Kenneth Bradley,xxxxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,5a1d566c76745816076f8676a145448114142c4fe42d9bee4f741e7e70ba5990,011,3275xxxxxxxxxxxx,39 - 42,Bandung,Xx. Xxxx Xx. nn,40113,151416786.00,9326515.00
43792,Valerie Davis,xxxxxxx.xxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,5204d113ac3eac455fdb5c46449c19409fa27a3093904da50525592461572aba,008,3275xxxxxxxxxxxx,19 - 22,Bandung,Xx. Xxxxxxxxx Xx. nn,40113,713595927.00,5583833.00
12307,Brittany Hamilton,xxxxxxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,f5e8913d5de30a3d5107803dfacf8104af79cfa27895df2e1d3548dea67d26a4,011,3275xxxxxxxxxxxx,35 - 38,Medan,Xx. Xxxx Xx. nn,20111,695251064.00,4608111.00
35628,John Powers,xxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,ad52a7157551fa59d272568a6e41eae37c187c92db565e9dcde4edb5e33929e4,002,3275xxxxxxxxxxxx,23 - 26,Surabaya,Xx. Xxxxx Xx. n,60113,590488953.00,4964580.00
55172,Rachel Goodman,xxxxxx.xxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,d4cab9ffafa0e9afb1ae73bed9f4f3f0a7f2dc7bbdf6201eaef56d7881527047,014,3275xxxxxxxxxxxx,31 - 34,Jakarta,Xx. Xxxxxxxx Xx. nn,10150,560309187.00,6346498.00
97647,Johnathan Woods,xxxxxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,66b40e30f0e0a85e41286945983d53b5f80514c18e5116553e908012e0ce53aa,008,3275xxxxxxxxxxxx,35 - 38,Bandung,Xx. Xxxxxxxxx Xx. nn,40113,935734730.00,9858515.00
16179,Stephanie Vaughan,xxxxxxxxx.xxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,4f2b2299db3f8852ff5b1613bec443fb7fa0444e219d89ffb54af5563efc5337,002,3275xxxxxxxxxxxx,27 - 30,Surabaya,Xx. Xxxxx Xx. nn,60111,763419889.00,6004756.00
23541,Alison Torres,xxxxxx.xxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,10c3cd8183307f6d99d853aa58ce064548d5cd48493e6e8cec19c3f603d07e7b,011,3275xxxxxxxxxxxx,47 - 50,Surabaya,Xx. Xxxxxx Xxxxxxxx Xx. nn,60112,815223908.00,6459896.00
25189,James Webb,xxxxx.xxxx@xxxxx.xxx,+62 xxxxxxxxxxx,dd6c6ec2b1b053a08ded17d646a4b5ac348f3df3e1edc3fe9d7fd66529ca4d73,009,3275xxxxxxxxxxxx,23 - 26,Bandung,Xx. Xxxxxxxxx Xx. nn,40114,657114304.00,3207558.00
24050,Richard Estes,xxxxxxx.xxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,d85ba4beb46c945e349b23e061ffefefeaf8a84298181182d17dfe1b923560df,008,3275xxxxxxxxxxxx,51 - 54,Jakarta,Xx. Xxxxxx Xxxx Xx. n,10120,138788476.00,4164865.00
64102,Jim Beck,xxx.xxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,fcf3dfba4ca4a50b008388f617179c52153e373b9fb3141a0f630910cf631a1f,022,3275xxxxxxxxxxxx,27 - 30,Jakarta,Xx. Xxxxxx Xxxx Xx. nn,10110,506412917.00,5110635.00
53212,Frank Davis,xxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,e0e4e5b22d4fcad9fbb77af0eb9e1eadd813d6ddad7c810fbf194a016eebf4e2,022,3275xxxxxxxxxxxx,31 - 34,Semarang,Xx. Xxxxx Xxxx Xx. n,50113,458034062.00,2466359.00
68358,Kenneth Morton,xxxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,282e2b9194ea39ed33874772145c20fb91b70daa5f26d412edadf4b8caf5a5a2,009,3275xxxxxxxxxxxx,39 - 42,Medan,Xx. Xxxxx Xxxx Xx. nn,20115,186617663.00,3658624.00
82781,Mandy Munoz,xxxxx.xxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,00709e2080a7b7b2b7cb6f2618194f6079fff7be8dbffbd5ec3e39e305661ea7,014,3275xxxxxxxxxxxx,39 - 42,Jakarta,Xx. Xxxxxxxx Xx. nn,10130,208253964.00,7480706.00
55770,Lydia Marshall,xxxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,72a3697025bde491b49875d8bf087652a88fd7d4480fe054ccd524db2b8bf632,009,3275xxxxxxxxxxxx,51 - 54,Medan,Xx. Xxxxxxxxxxxxxxxx Xx. nn,20113,529056829.00,2938229.00
40961,Ashley Hanna,xxxxxx.xxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,d881b6e5da8e00417a6f4f49b31d676290e13c7a2dc6673899ae0196bcdd3066,014,3275xxxxxxxxxxxx,43 - 46,Semarang,Xx. Xxxxx Xxxx Xx. nn,50113,549365719.00,2665263.00
73213,Samantha Wallace,xxxxxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,925dc573a37e970c83d0c05211ae571eb6fb6608209cf1d5411bd11d449da9cf,009,3275xxxxxxxxxxxx,39 - 42,Bandung,Xx. Xxxxxxxxx Xx. nn,40115,764555034.00,6440040.00
70461,Sarah Galloway,xxxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,d3aed997f07c032c4b2d6b661780e67e868ed344d3fcbf3814ce2716fae2645a,002,3275xxxxxxxxxxxx,19 - 22,Semarang,Xx. Xxxxx Xxxx Xx. nn,50114,492093259.00,7593394.00
80700,Zachary Rowland,xxxxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,528aa1d74261591d0d3ef6c31ef2613f1d1be4a1ed781a6ef0b82bac3c150593,014,3275xxxxxxxxxxxx,19 - 22,Medan,Xx. Xxxx Xx. nn,20114,193672382.00,3166587.00
84634,Victoria Tate,xxxxxxxx.xxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,fa3c67ecc77e10d0aec59ac3bc6fab6bfdbaf723c7f74e3d86aaf86a04e3b097,022,3275xxxxxxxxxxxx,47 - 50,Bandung,Xx. Xxxx Xx. nn,40114,521733884.00,4882776.00
79168,David Ramirez,xxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,fa715437c4d0308b3cef6bced7408f9a518ab39260eea095df004cdbf49d2a8b,022,3275xxxxxxxxxxxx,35 - 38,Bandung,Xx. Xxxx Xx. nn,40111,274518837.00,6957642.00
97916,Jessica Larson,xxxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,50c6828fe29e37a5e4fa716d8e265663bc46296954dfb45609d3ee9ec003acb0,022,3275xxxxxxxxxxxx,35 - 38,Jakarta,Xx. Xxxxxx Xxxx Xx. nn,10130,641619175.00,9771267.00
24796,Matthew Oconnell,xxxxxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,d2abdf4ab8e8b021e1641cf18e18a04eecb89063cc52a04d77a8f07a8eb0505e,009,3275xxxxxxxxxxxx,31 - 34,Semarang,Xx. Xxxxx Xxxx Xx. nn,50111,168371195.00,6674077.00
38116,Kathryn Patel,xxxxxxx.xxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,49b86c32f6547443d9c9bef4c2617ee4f9a050e18b8b91737a944bffeee7328d,009,3275xxxxxxxxxxxx,35 - 38,Semarang,Xx. Xxxxxx Xx. nn,50112,439106199.00,3290937.00
23751,David Watson,xxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,914a6946f2e008e0f2627779cf571c4a7b7958acc427698a7f763dd6dbec2ae2,002,3275xxxxxxxxxxxx,35 - 38,Medan,Xx. Xxxxxxxx Xxxx Xx. nn,20113,564985167.00,5781939.00
64739,Paul Hunt,xxxx.xxxx@xxxxx.xxx,+62 xxxxxxxxxxx,96763c4892bdbc62ebacf14b24a5e079ce338fbd8df481a94e6b0d55a34a6321,013,3275xxxxxxxxxxxx,39 - 42,Semarang,Xx. Xxxxx Xxxx Xx. n,50113,556801482.00,8478858.00
85764,Mathew Frye,xxxxxx.xxxx@xxxxx.xxx,+62 xxxxxxxxxxx,9975a2291a42a26d7c6ee5518384d2a38fd66cc17d0acc535d08bf55a8fb109a,009,3275xxxxxxxxxxxx,35 - 38,Medan,Xx. Xxxxx Xxxxxxx Xx. nn,20111,551833588.00,8492000.00
56996,Dustin Graham,xxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,16fd89e7ca0e96d99ca0d7333b509fd1bf661f6b7bcdaee4af859803181cdec4,022,3275xxxxxxxxxxxx,23 - 26,Bandung,Xx. Xxxxxxxxx Xx. nn,40115,346045175.00,3919172.00
40234,Diana Byrd,xxxxx.xxxx@xxxxx.xxx,+62 xxxxxxxxxxx,4d52062d63d583bb99ed417e276a3ae5f19930af3e85732976e73443cbc8d929,009,3275xxxxxxxxxxxx,39 - 42,Medan,Xx. Xxxxx Xxxx Xx. nn,20113,656905367.00,5103012.00
97717,Chelsea Lopez,xxxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,16c730af551ee34ab4ee046c9778a52471bc51564c03ecfd8e70f52ce7ac4565,002,3275xxxxxxxxxxxx,27 - 30,Bandung,Xx. Xxxxxxxxx Xx. nn,40111,260752207.00,2447326.00
54036,Marissa Barton,xxxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,ee5c9b48dd83d831cb6d5c0545db3944424d9054b478a8c90e864d5d00afc33c,002,3275xxxxxxxxxxxx,43 - 46,Bandung,Xx. Xxxxxxxxx Xx. nn,40115,747164702.00,9402448.00
83577,Kevin Decker,xxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,6cff8c811eb4db4ef86a21d762ff6567003d84a12f6f3fd360fe9524c20d3440,022,3275xxxxxxxxxxxx,31 - 34,Medan,Xx. Xxxxxxxxxxxxxxxx Xx. nn,20111,854744111.00,3749804.00
41415,Renee Lee,xxxxx.xxx@xxxxx.xxx,+62 xxxxxxxxxxx,c5d3fdfba5abc98d0e32d6030f8c24b30afbacf440a4160104afa4c4c24349ee,008,3275xxxxxxxxxxxx,31 - 34,Jakarta,Xx. Xxxxxx Xxxx Xx. nn,10120,133151837.00,7863894.00
18298,David Torres,xxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,919750156ed30b0ac09b51e3eed829ad55c7ec7ce5a823bbf68837b52708e7f7,011,3275xxxxxxxxxxxx,31 - 34,Bandung,Xx. Xxxxxxxxx Xx. n,40114,189225390.00,2287802.00
98791,Heather Hernandez,xxxxxxx.xxxxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,a6df629b00590f4dbc4a19ec55a05c22c17723b80b8f7f4afe6c64867bf9d481,008,3275xxxxxxxxxxxx,27 - 30,Bandung,Xx. Xxxx Xxxxxx Xx. nn,40112,180558319.00,2535082.00
18979,Lisa Wolfe,xxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,fa610578d3168bdebd1a849822bcefd450fc5cd402c69a9b46b0aa8c20d9c476,014,3275xxxxxxxxxxxx,47 - 50,Jakarta,Xx. Xxxxxxx Xx. nn,10150,588895152.00,3633081.00
52727,Susan Marshall,xxxxx.xxxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,988fab46a4cbdcfa0c51faed8ba56d8ca9afddb254074f0af4915227fc42af08,008,3275xxxxxxxxxxxx,35 - 38,Surabaya,Xx. Xxxxx Xx. nn,60112,668329988.00,3986557.00
41913,Hannah Harris,xxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,195a81b6a6c6822c844bb09d329f14cbb653a0cd2182e1c77249ef160f34d347,009,3275xxxxxxxxxxxx,39 - 42,Medan,Xx. Xxxx Xx. nn,20114,183233682.00,2468819.00
67777,Walter Hicks,xxxxxx.xxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,ec6c242ded9c29693efc7891270efbcb45c97e448c1d7c69afa97eee569a5d21,008,3275xxxxxxxxxxxx,35 - 38,Surabaya,Xx. Xxxxxx Xxxxxxxx Xx. nn,60115,412196016.00,5248629.00
56990,Joshua Rocha,xxxxxx.xxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,2438d78340440abf813eb1f2f793318382e46913687cf70b326eddc35d69568d,011,3275xxxxxxxxxxxx,51 - 54,Medan,Xx. Xxxxxxxxxxxxxxxx Xx. n,20115,451520576.00,3190782.00
63222,Catherine Hutchinson,xxxxxxxxx.xxxxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,16357cd384c0b8b5034daab201a4fcc7ddf49c74614f9735dbb10636178dbc01,022,3275xxxxxxxxxxxx,43 - 46,Jakarta,Xx. Xxxxx Xxxxxxx Xx. nn,10150,164258203.00,9840785.00
62843,Jessica Abbott,xxxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,ad6c2fc03ee4d015ccf4a15920f4c57f8c68a02c033dc8abbb6a10bfb116a2f9,002,3275xxxxxxxxxxxx,35 - 38,Semarang,Xx. Xxxxx Xxxx Xx. nn,50115,767545468.00,3274779.00
27285,Gregory Jackson,xxxxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,072863aec9760215fe63b120dd230ac210542eaed009290e916787002576cdf6,022,3275xxxxxxxxxxxx,35 - 38,Jakarta,Xx. Xxxxx Xxxxxxx Xx. nn,10150,92193066.00,7469160.00
29020,Martin Blackburn,xxxxxx.xxxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,5a3979205de6854c0edc07a358e2df3986f558fee5836af0bf9bab84a590daf6,011,3275xxxxxxxxxxxx,19 - 22,Bandung,Xx. Xxxx Xx. nn,40115,46488246.00,3556915.00
78940,Traci Diaz,xxxxx.xxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,5d957432ad6779348376c96c6fc6e52575954e3244045014f2b6302492d52224,014,3275xxxxxxxxxxxx,27 - 30,Surabaya,Xx. Xxxx Xxxxxx Xx. nn,60111,247376597.00,6128325.00
98007,Joshua Patel,xxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,33cfc58e0bc9b4ebf7fb3eb89619417c895e2018c87683f057cc08351d8316a2,008,3275xxxxxxxxxxxx,39 - 42,Bandung,Xx. Xxxx Xx. nn,40111,748291827.00,2909620.00
37352,Dale Davis,xxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,d0682c3b47069b0025e78fd16126c08f7025ade8c9efb7e5cd6d712b5870d950,022,3275xxxxxxxxxxxx,43 - 46,Medan,Xx. Xxxxx Xxxx Xx. nn,20111,5447846.00,2876332.00
63992,Kristen Jackson,xxxxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,04c69e9d200f7533cbc44db25dfd9092819fd883d6d98f3fb474292557ea648b,002,3275xxxxxxxxxxxx,51 - 54,Bandung,Xx. Xxxx Xx. nn,40111,231219114.00,6522059.00
63270,James Torres,xxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,d20fd0bc8a2e54b5f9d69c8d1eeb59a70ad34fd4733f4ee9c8f4bebb8b3a88dd,002,3275xxxxxxxxxxxx,31 - 34,Jakarta,Xx. Xxxxxx Xxxx Xx. nn,10120,652154772.00,8038181.00
77334,Alan Huang,xxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,6825bb84029187981490dde68792019582f3fd94253035e3c6260c95db2f37d4,013,3275xxxxxxxxxxxx,19 - 22,Semarang,Xx. Xxxxxxxxxx Xx. nn,50113,104112969.00,5946967.00
80610,Martha Wilson,xxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,a783a32e00bc87ad55183f0461fe8464b6c341f4d3b95bb74965f794edf382dd,009,3275xxxxxxxxxxxx,31 - 34,Jakarta,Xx. Xxxxxx Xxxx Xx. nn,10120,830447469.00,4598693.00
11023,Nicole Johnston,xxxxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,03e995be69c7dd956e30ba352e87343a760b0a5d5c2bc1c3dac9a32b131d73d8,022,3275xxxxxxxxxxxx,19 - 22,Surabaya,Xx. Xxxx Xxxxxx Xx. nn,60111,88704863.00,7486513.00
31204,Joseph Floyd,xxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,e75659a30be8ae401da66c9147f332a05f53c67a0b67d829b3cd67822d2a76f4,009,3275xxxxxxxxxxxx,23 - 26,Medan,Xx. Xxxxxxxx Xxxx Xx. nn,20113,200533462.00,4357164.00
54182,Zachary Wilson,xxxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,0382a2f61b884d5b33a5c4820d572a3e1c32c53641d03bb279ba639ad465dffe,008,3275xxxxxxxxxxxx,35 - 38,Surabaya,Xx. Xxxxx Xx. n,60115,614846892.00,7598693.00
34409,Jessica Shepherd,xxxxxxx.xxxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,e95ac506e863d026f4ba688981667c0260d5a34a27e897b2beedee48af393b4d,011,3275xxxxxxxxxxxx,27 - 30,Medan,Xx. Xxxxxxxxxxxxxxxx Xx. nn,20115,808386120.00,3555004.00
75943,Elizabeth Ruiz,xxxxxxxxx.xxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,2e563bc6cf0566d5d16074262d006fcb5dd8d4ccc063e3a329e10b92adbd3c21,008,3275xxxxxxxxxxxx,27 - 30,Jakarta,Xx. Xxxxxx Xxxx Xx. nn,10110,600202375.00,2330358.00
13812,Vanessa Mason,xxxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,669893fa0cd8411795a213df141d050d60773561671466e41d7d0daeffccd499,022,3275xxxxxxxxxxxx,39 - 42,Medan,Xx. Xxxx Xx. nn,20112,146240592.00,8108373.00
82391,Donna Green,xxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,004ebbd321c0c3e0645e74a25a0d39a3dbeffbc5bed846ca5c8360d42f7fcd18,014,3275xxxxxxxxxxxx,51 - 54,Semarang,Xx. Xxxxxx Xx. nn,50115,832155235.00,9711348.00
63783,Shelby Fernandez,xxxxxx.xxxxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,40e91b14ebf896fa52be2d6969439c766292dbabd2ddaee799810bd89d6d4a27,011,3275xxxxxxxxxxxx,51 - 54,Medan,Xx. Xxxxxxxx Xxxx Xx. nn,20115,4682646.00,2466453.00
83079,Lisa Reeves,xxxx.xxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,cdecad268f922c0c4c0e0dcc4ab61a187b8480f6fec27e99cec15bf31fa9d3ff,009,3275xxxxxxxxxxxx,23 - 26,Bandung,Xx. Xxxx Xx. nn,40112,283829123.00,8328374.00
77788,Terri Johnson,xxxxx.xxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,784c172882ee62801709b18a14983b6e158e71475a76258217ed485f9827fd0b,008,3275xxxxxxxxxxxx,27 - 30,Medan,Xx. Xxxx Xx. nn,20113,787994452.00,7598287.00
67344,Jessica Davis,xxxxxxx.xxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,14b3c66b39948f265b5f92a502cd79654b48e7050e240cb17be950ae7cdc3c52,022,3275xxxxxxxxxxxx,35 - 38,Surabaya,Xx. Xxxxxxxxx Xx. nn,60113,212008717.00,8853336.00
36739,Kyle Barajas,xxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,3abf1769a460535b32aca06a8109c5fc88ff6bfa1702365bba7762d812b917f6,014,3275xxxxxxxxxxxx,19 - 22,Medan,Xx. Xxxxx Xxxxxxx Xx. nn,20115,928963925.00,8747742.00
21699,Jorge Wilson,xxxxx.xxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,8d9258bf31872695348c82cad6ef57eacd996a79dbd1d04892bba5c39c084749,022,3275xxxxxxxxxxxx,51 - 54,Jakarta,Xx. Xxxxxxx Xx. nn,10140,633891564.00,7027003.00
92479,Brian Carlson,xxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,96057f14d3c96d72b9837f40cd901c17d3faa740011c71db1dd52ba4d13f3396,022,3275xxxxxxxxxxxx,39 - 42,Bandung,Xx. Xxxx Xx. n,40112,637275290.00,8483264.00
88131,David Gallegos,xxxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,9ceec435a67c23f7ee7203619981b1470c7647807b711253b4d7309a2686d594,002,3275xxxxxxxxxxxx,31 - 34,Bandung,Xx. Xxxx Xx. nn,40111,191745629.00,8838069.00
53758,Jennifer Hansen,xxxxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,f97c49d361bb720f567907a165cd35275c70426d7de33a03367103e5ca1b452d,009,3275xxxxxxxxxxxx,27 - 30,Semarang,Xx. Xxxxxxx Xx. nn,50115,703772402.00,4786917.00
89359,Abigail Mccarthy,xxxxxxx.xxxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,e146a7066b133ca538adb535d9b5a67e48765180ba887ea57f21a4f4171684d4,008,3275xxxxxxxxxxxx,31 - 34,Bandung,Xx. Xxxxxxxxx Xx. nn,40113,619666671.00,6837350.00
