order_id,gmv,profit,quantity,category,sub_category,cost,total_gmv,total_cost,total_profit,order_date,customer_name,city,country,region,segment,ship_date,ship_mode,lon,lat
BN-2012-1276704,648.0,57.0,5,Technology,Copiers,591.0,3240.0,591.0,285.0,2012-04-12,Dominic Scott,Berlin,Germany,Central,Consumer,2012-04-17,Economy,13.404954,52.5200066
AZ-2013-7074618,264.0,3.0,2,Technology,Copiers,261.0,528.0,261.0,6.0,2013-04-04,Aaron Davey,Berlin,Germany,Central,Consumer,2013-04-11,Economy,13.404954,52.5200066
BN-2011-3572647,58.0,22.0,4,Office Supplies,Envelopes,36.0,232.0,36.0,88.0,2011-08-03,Eve Spencer,Berlin,Germany,Central,Consumer,2011-08-05,Economy Plus,13.404954,52.5200066
AZ-2012-909274,2944.0,1112.0,5,Technology,Phones,1832.0,14720.0,1832.0,5560.0,2012-07-23,Morgan Dodd,Berlin,Germany,Central,Consumer,2012-07-28,Economy,13.404954,52.5200066
AZ-2011-2571428,136.0,13.0,5,Office Supplies,Binders,123.0,680.0,123.0,65.0,2011-09-27,Jack Brier,Berlin,Germany,Central,Consumer,2011-10-01,Economy,13.404954,52.5200066
AZ-2012-1071791,28.0,4.0,2,Office Supplies,Storage,24.0,56.0,24.0,8.0,2012-11-13,Kian Sykes,Berlin,Germany,Central,Consumer,2012-11-17,Economy,13.404954,52.5200066
AZ-2013-8624401,30.0,5.0,5,Office Supplies,Binders,25.0,150.0,25.0,25.0,2013-04-29,Jacob Carter,Berlin,Germany,Central,Consumer,2013-04-30,Priority,13.404954,52.5200066
AZ-2011-2571428,445.0,124.0,9,Office Supplies,Art,321.0,4005.0,321.0,1116.0,2011-09-27,Jack Brier,Berlin,Germany,Central,Consumer,2011-10-01,Economy,13.404954,52.5200066
AZ-2014-2291964,150.0,3.0,1,Technology,Copiers,147.0,150.0,147.0,3.0,2014-05-08,Aaron Cunningham,Berlin,Germany,Central,Consumer,2014-05-10,Priority,13.404954,52.5200066
AZ-2011-1754604,67.0,28.0,3,Office Supplies,Supplies,39.0,201.0,39.0,84.0,2011-10-31,Zachary Warner,Berlin,Germany,Central,Consumer,2011-11-06,Economy,13.404954,52.5200066
AZ-2011-7687877,106.0,28.0,5,Office Supplies,Art,78.0,530.0,78.0,140.0,2011-12-07,Norma McCowan,Berlin,Germany,Central,Consumer,2011-12-11,Economy Plus,13.404954,52.5200066
AZ-2011-1445262,23.0,8.0,1,Furniture,Furnishings,15.0,23.0,15.0,8.0,2011-11-02,Amy Nixon,Berlin,Germany,Central,Consumer,2011-11-07,Economy,13.404954,52.5200066
AZ-2013-1307141,313.0,27.0,4,Furniture,Chairs,286.0,1252.0,286.0,108.0,2013-09-21,Charles Builder,Berlin,Germany,Central,Consumer,2013-09-28,Economy,13.404954,52.5200066
AZ-2013-5610868,114.0,3.0,3,Furniture,Chairs,111.0,342.0,111.0,9.0,2013-08-21,Piper Wilder-Neligan,Berlin,Germany,Central,Consumer,2013-08-26,Economy,13.404954,52.5200066
AZ-2014-3772714,24.0,8.0,2,Office Supplies,Binders,16.0,48.0,16.0,16.0,2014-11-05,Ruby Blomfield,Berlin,Germany,Central,Consumer,2014-11-11,Economy,13.404954,52.5200066
AZ-2013-6557454,204.0,48.0,9,Furniture,Furnishings,156.0,1836.0,156.0,432.0,2013-12-17,Skye McCaffrey,Berlin,Germany,Central,Consumer,2013-12-19,Economy Plus,13.404954,52.5200066
AZ-2014-3772714,59.0,18.0,6,Office Supplies,Fasteners,41.0,354.0,41.0,108.0,2014-11-05,Ruby Blomfield,Berlin,Germany,Central,Consumer,2014-11-11,Economy,13.404954,52.5200066
AZ-2013-1307141,135.0,34.0,3,Office Supplies,Art,101.0,405.0,101.0,102.0,2013-09-21,Charles Builder,Berlin,Germany,Central,Consumer,2013-09-28,Economy,13.404954,52.5200066
AZ-2013-9992531,137.0,46.0,2,Furniture,Chairs,91.0,274.0,91.0,92.0,2013-09-04,Kristen Holland,Berlin,Germany,Central,Consumer,2013-09-08,Economy,13.404954,52.5200066
AZ-2012-3373330,769.0,154.0,7,Furniture,Chairs,615.0,5383.0,615.0,1078.0,2012-06-29,Alex Greenwood,Berlin,Germany,Central,Consumer,2012-07-04,Economy,13.404954,52.5200066
AZ-2011-3999419,194.0,70.0,4,Office Supplies,Storage,124.0,776.0,124.0,280.0,2011-10-06,Nathan Clayton,Berlin,Germany,Central,Consumer,2011-10-12,Economy,13.404954,52.5200066
AZ-2013-4520943,16.0,5.0,3,Office Supplies,Binders,11.0,48.0,11.0,15.0,2013-06-23,Skye McCaffrey,Berlin,Germany,Central,Consumer,2013-06-28,Economy,13.404954,52.5200066
AZ-2013-4520943,409.0,143.0,3,Furniture,Chairs,266.0,1227.0,266.0,429.0,2013-06-23,Skye McCaffrey,Berlin,Germany,Central,Consumer,2013-06-28,Economy,13.404954,52.5200066
AZ-2013-5712396,192.0,31.0,5,Office Supplies,Storage,161.0,960.0,161.0,155.0,2013-09-25,Jonathan Barbee,Berlin,Germany,Central,Consumer,2013-09-29,Economy,13.404954,52.5200066
AZ-2014-2687996,190.0,36.0,7,Furniture,Furnishings,154.0,1330.0,154.0,252.0,2014-12-26,Charles Builder,Berlin,Germany,Central,Consumer,2015-01-01,Economy,13.404954,52.5200066
BN-2014-2777881,139.0,14.0,3,Office Supplies,Art,125.0,417.0,125.0,42.0,2014-11-24,Jude Leonard,Berlin,Germany,Central,Consumer,2014-11-24,Immediate,13.404954,52.5200066
BN-2011-5624168,30.0,4.0,3,Office Supplies,Labels,26.0,90.0,26.0,12.0,2011-10-20,Sandra Cook,Berlin,Germany,Central,Consumer,2011-10-27,Economy,13.404954,52.5200066
AZ-2014-1192603,120.0,44.0,6,Furniture,Furnishings,76.0,720.0,76.0,264.0,2014-11-05,Kiera Chandler,Berlin,Germany,Central,Consumer,2014-11-05,Immediate,13.404954,52.5200066
AZ-2012-3373330,64.0,26.0,5,Office Supplies,Art,38.0,320.0,38.0,130.0,2012-06-29,Alex Greenwood,Berlin,Germany,Central,Consumer,2012-07-04,Economy,13.404954,52.5200066
AZ-2013-5712396,91.0,29.0,2,Office Supplies,Envelopes,62.0,182.0,62.0,58.0,2013-09-25,Jonathan Barbee,Berlin,Germany,Central,Consumer,2013-09-29,Economy,13.404954,52.5200066
AZ-2013-4345897,15.0,5.0,1,Office Supplies,Fasteners,10.0,15.0,10.0,5.0,2013-06-02,Cerys Edwards,Berlin,Germany,Central,Consumer,2013-06-05,Economy Plus,13.404954,52.5200066
AZ-2012-8939164,43.0,15.0,6,Office Supplies,Binders,28.0,258.0,28.0,90.0,2012-11-13,Angelina Beeton,Berlin,Germany,Central,Consumer,2012-11-16,Economy Plus,13.404954,52.5200066
AZ-2012-3373330,72.0,8.0,10,Office Supplies,Binders,13.0,720.0,64.0,80.0,2012-06-29,Alex Greenwood,Berlin,Germany,Central,Consumer,2012-07-04,Economy,13.404954,52.5200066
AZ-2013-7290380,25.0,3.0,3,Office Supplies,Storage,22.0,75.0,22.0,9.0,2013-11-02,Stella Hellyer,Berlin,Germany,Central,Consumer,2013-11-04,Economy Plus,13.404954,52.5200066
AZ-2014-2291964,39.0,17.0,3,Office Supplies,Fasteners,22.0,117.0,22.0,51.0,2014-05-08,Aaron Cunningham,Berlin,Germany,Central,Consumer,2014-05-10,Priority,13.404954,52.5200066
AZ-2014-7709968,662.0,240.0,2,Furniture,Bookcases,422.0,1324.0,422.0,480.0,2014-07-16,Norma McCowan,Berlin,Germany,Central,Consumer,2014-07-19,Economy Plus,13.404954,52.5200066
AZ-2012-3373330,344.0,15.0,2,Technology,Copiers,329.0,688.0,329.0,30.0,2012-06-29,Alex Greenwood,Berlin,Germany,Central,Consumer,2012-07-04,Economy,13.404954,52.5200066
AZ-2014-6407661,75.0,2.0,5,Office Supplies,Fasteners,73.0,375.0,73.0,10.0,2014-05-06,Joshua Romero,Berlin,Germany,Central,Consumer,2014-05-11,Economy,13.404954,52.5200066
AZ-2012-8723152,151.0,36.0,4,Office Supplies,Storage,115.0,604.0,115.0,144.0,2012-11-26,Jason Calhoun,Berlin,Germany,Central,Consumer,2012-11-30,Economy,13.404954,52.5200066
BN-2011-3572647,74.0,32.0,2,Office Supplies,Supplies,42.0,148.0,42.0,64.0,2011-08-03,Eve Spencer,Berlin,Germany,Central,Consumer,2011-08-05,Economy Plus,13.404954,52.5200066
AZ-2014-3772714,193.0,15.0,7,Office Supplies,Art,118.0,1351.0,178.0,105.0,2014-11-05,Ruby Blomfield,Berlin,Germany,Central,Consumer,2014-11-11,Economy,13.404954,52.5200066
AZ-2011-2571428,115.0,37.0,3,Office Supplies,Storage,78.0,345.0,78.0,111.0,2011-09-27,Jack Brier,Berlin,Germany,Central,Consumer,2011-10-01,Economy,13.404954,52.5200066
AZ-2012-3505985,34.0,11.0,2,Office Supplies,Art,23.0,68.0,23.0,22.0,2012-07-18,Lamar Lockhart,Berlin,Germany,Central,Consumer,2012-07-24,Economy,13.404954,52.5200066
AZ-2014-2938104,34.0,13.0,2,Furniture,Furnishings,21.0,68.0,21.0,26.0,2014-12-24,Charlie Donnelly,Berlin,Germany,Central,Consumer,2014-12-28,Economy,13.404954,52.5200066
AZ-2012-3373330,153.0,58.0,3,Furniture,Furnishings,95.0,459.0,95.0,174.0,2012-06-29,Alex Greenwood,Berlin,Germany,Central,Consumer,2012-07-04,Economy,13.404954,52.5200066
AZ-2013-1043489,77.0,27.0,3,Office Supplies,Paper,50.0,231.0,50.0,81.0,2013-12-16,Archer Hort,Berlin,Germany,Central,Consumer,2013-12-19,Priority,13.404954,52.5200066
BN-2011-3572647,195.0,66.0,3,Furniture,Chairs,129.0,585.0,129.0,198.0,2011-08-03,Eve Spencer,Berlin,Germany,Central,Consumer,2011-08-05,Economy Plus,13.404954,52.5200066
AZ-2014-2291964,38.0,7.0,6,Office Supplies,Binders,10.0,228.0,31.0,42.0,2014-05-08,Aaron Cunningham,Berlin,Germany,Central,Consumer,2014-05-10,Priority,13.404954,52.5200066
BN-2011-5624168,27.0,3.0,1,Office Supplies,Binders,24.0,27.0,24.0,3.0,2011-10-20,Sandra Cook,Berlin,Germany,Central,Consumer,2011-10-27,Economy,13.404954,52.5200066
AZ-2014-2752390,30.0,9.0,3,Office Supplies,Supplies,21.0,90.0,21.0,27.0,2014-08-04,Alexandra Whitehouse,Berlin,Germany,Central,Consumer,2014-08-08,Economy,13.404954,52.5200066
AZ-2014-2938104,1314.0,378.0,4,Furniture,Bookcases,936.0,5256.0,936.0,1512.0,2014-12-24,Charlie Donnelly,Berlin,Germany,Central,Consumer,2014-12-28,Economy,13.404954,52.5200066
AZ-2012-3505985,698.0,62.0,3,Technology,Accessories,636.0,2094.0,636.0,186.0,2012-07-18,Lamar Lockhart,Berlin,Germany,Central,Consumer,2012-07-24,Economy,13.404954,52.5200066
BN-2011-8011625,4229.0,619.0,12,Office Supplies,Appliances,968.0,50748.0,3610.0,7428.0,2011-09-23,Audrey Knowles,Berlin,Germany,Central,Consumer,2011-09-25,Priority,13.404954,52.5200066
AZ-2014-3772714,202.0,83.0,2,Technology,Accessories,119.0,404.0,119.0,166.0,2014-11-05,Ruby Blomfield,Berlin,Germany,Central,Consumer,2014-11-11,Economy,13.404954,52.5200066
AZ-2014-3772714,27.0,8.0,1,Office Supplies,Paper,19.0,27.0,19.0,8.0,2014-11-05,Ruby Blomfield,Berlin,Germany,Central,Consumer,2014-11-11,Economy,13.404954,52.5200066
BN-2011-8011625,71.0,32.0,3,Office Supplies,Paper,39.0,213.0,39.0,96.0,2011-09-23,Audrey Knowles,Berlin,Germany,Central,Consumer,2011-09-25,Priority,13.404954,52.5200066
AZ-2012-3365059,42.0,7.0,7,Office Supplies,Labels,35.0,294.0,35.0,49.0,2012-08-11,Brian Garcia,Berlin,Germany,Central,Consumer,2012-08-16,Economy,13.404954,52.5200066
AZ-2014-7709968,29.0,2.0,3,Office Supplies,Labels,27.0,87.0,27.0,6.0,2014-07-16,Norma McCowan,Berlin,Germany,Central,Consumer,2014-07-19,Economy Plus,13.404954,52.5200066
AZ-2012-37215,136.0,9.0,5,Office Supplies,Art,127.0,680.0,127.0,45.0,2012-09-24,Nicole Johns,Berlin,Germany,Central,Consumer,2012-09-28,Economy Plus,13.404954,52.5200066
AZ-2011-496083,181.0,61.0,6,Office Supplies,Storage,39.0,1086.0,120.0,366.0,2011-03-01,Spencer Akhtar,Berlin,Germany,Central,Consumer,2011-03-05,Economy,13.404954,52.5200066
AZ-2012-3505985,660.0,33.0,10,Technology,Phones,315.0,6600.0,627.0,330.0,2012-07-18,Lamar Lockhart,Berlin,Germany,Central,Consumer,2012-07-24,Economy,13.404954,52.5200066
BN-2014-6976303,30.0,2.0,3,Office Supplies,Binders,3.0,90.0,28.0,6.0,2014-09-19,Leah Barrett,Berlin,Germany,Central,Consumer,2014-09-23,Economy,13.404954,52.5200066
AZ-2014-3772714,13.0,2.0,2,Office Supplies,Labels,11.0,26.0,11.0,4.0,2014-11-05,Ruby Blomfield,Berlin,Germany,Central,Consumer,2014-11-11,Economy,13.404954,52.5200066
AZ-2013-4345897,77.0,12.0,2,Office Supplies,Storage,65.0,154.0,65.0,24.0,2013-06-02,Cerys Edwards,Berlin,Germany,Central,Consumer,2013-06-05,Economy Plus,13.404954,52.5200066
AZ-2011-496083,364.0,45.0,8,Office Supplies,Appliances,319.0,2912.0,319.0,360.0,2011-03-01,Spencer Akhtar,Berlin,Germany,Central,Consumer,2011-03-05,Economy,13.404954,52.5200066
AZ-2011-8275005,669.0,290.0,5,Technology,Copiers,379.0,3345.0,379.0,1450.0,2011-08-16,Cerys Edwards,Berlin,Germany,Central,Consumer,2011-08-21,Economy,13.404954,52.5200066
BN-2011-8011625,21.0,3.0,2,Office Supplies,Envelopes,18.0,42.0,18.0,6.0,2011-09-23,Audrey Knowles,Berlin,Germany,Central,Consumer,2011-09-25,Priority,13.404954,52.5200066
AZ-2014-2884391,25.0,3.0,2,Office Supplies,Binders,22.0,50.0,22.0,6.0,2014-09-16,Toby Labilliere,Bilbao,Spain,South,Consumer,2014-09-18,Economy Plus,-2.9349852,43.2630126
AZ-2014-3937200,2057.0,432.0,7,Technology,Copiers,1625.0,14399.0,1625.0,3024.0,2014-11-20,Isabelle Torpy,Bilbao,Spain,South,Consumer,2014-11-24,Economy Plus,-2.9349852,43.2630126
AZ-2014-3937200,103.0,30.0,2,Furniture,Furnishings,73.0,206.0,73.0,60.0,2014-11-20,Isabelle Torpy,Bilbao,Spain,South,Consumer,2014-11-24,Economy Plus,-2.9349852,43.2630126
AZ-2013-796165,58.0,3.0,3,Office Supplies,Envelopes,55.0,174.0,55.0,9.0,2013-10-31,Charlotte Savage,Bilbao,Spain,South,Consumer,2013-11-05,Economy,-2.9349852,43.2630126
AZ-2014-3937200,292.0,13.0,4,Technology,Machines,279.0,1168.0,279.0,52.0,2014-11-20,Isabelle Torpy,Bilbao,Spain,South,Consumer,2014-11-24,Economy Plus,-2.9349852,43.2630126
AZ-2014-3937200,85.0,0.0,3,Office Supplies,Binders,85.0,255.0,85.0,0.0,2014-11-20,Isabelle Torpy,Bilbao,Spain,South,Consumer,2014-11-24,Economy Plus,-2.9349852,43.2630126
AZ-2014-3937200,162.0,78.0,7,Office Supplies,Supplies,84.0,1134.0,84.0,546.0,2014-11-20,Isabelle Torpy,Bilbao,Spain,South,Consumer,2014-11-24,Economy Plus,-2.9349852,43.2630126
AZ-2014-3937200,100.0,25.0,9,Office Supplies,Labels,75.0,900.0,75.0,225.0,2014-11-20,Isabelle Torpy,Bilbao,Spain,South,Consumer,2014-11-24,Economy Plus,-2.9349852,43.2630126
AZ-2012-957579,2784.0,273.0,9,Technology,Phones,728.0,25056.0,2511.0,2457.0,2012-08-24,Angie Massengill,Bochum,Germany,Central,Consumer,2012-08-29,Economy,7.2162363,51.4818445
AZ-2012-957579,512.0,205.0,2,Technology,Accessories,307.0,1024.0,307.0,410.0,2012-08-24,Angie Massengill,Bochum,Germany,Central,Consumer,2012-08-29,Economy,7.2162363,51.4818445
AZ-2013-7228854,186.0,58.0,5,Office Supplies,Binders,59.0,930.0,128.0,290.0,2013-01-28,Brooke Hodgson,Bochum,Germany,Central,Consumer,2013-02-02,Economy,7.2162363,51.4818445
AZ-2012-6517579,169.0,20.0,5,Office Supplies,Storage,46.0,845.0,149.0,100.0,2012-12-22,Kian Pollard,Bochum,Germany,Central,Consumer,2012-12-27,Economy Plus,7.2162363,51.4818445
AZ-2012-6517579,62.0,19.0,2,Office Supplies,Envelopes,43.0,124.0,43.0,38.0,2012-12-22,Kian Pollard,Bochum,Germany,Central,Consumer,2012-12-27,Economy Plus,7.2162363,51.4818445
AZ-2012-957579,99.0,33.0,2,Office Supplies,Art,66.0,198.0,66.0,66.0,2012-08-24,Angie Massengill,Bochum,Germany,Central,Consumer,2012-08-29,Economy,7.2162363,51.4818445
AZ-2012-957579,2716.0,796.0,11,Furniture,Bookcases,1217.0,29876.0,1920.0,8756.0,2012-08-24,Angie Massengill,Bochum,Germany,Central,Consumer,2012-08-29,Economy,7.2162363,51.4818445
AZ-2012-957579,99.0,10.0,2,Office Supplies,Envelopes,89.0,198.0,89.0,20.0,2012-08-24,Angie Massengill,Bochum,Germany,Central,Consumer,2012-08-29,Economy,7.2162363,51.4818445
AZ-2012-957579,1420.0,631.0,3,Office Supplies,Appliances,789.0,4260.0,789.0,1893.0,2012-08-24,Angie Massengill,Bochum,Germany,Central,Consumer,2012-08-29,Economy,7.2162363,51.4818445
AZ-2011-6223481,68.0,29.0,2,Office Supplies,Paper,39.0,136.0,39.0,58.0,2011-11-10,Lucas Warren,Bochum,Germany,Central,Consumer,2011-11-13,Economy Plus,7.2162363,51.4818445
AZ-2013-7228854,91.0,3.0,2,Office Supplies,Art,88.0,182.0,88.0,6.0,2013-01-28,Brooke Hodgson,Bochum,Germany,Central,Consumer,2013-02-02,Economy,7.2162363,51.4818445
AZ-2011-5113507,4590.0,523.0,14,Technology,Copiers,486.0,64260.0,4067.0,7322.0,2011-09-20,Gilbert Montgomery,Bochum,Germany,Central,Consumer,2011-09-22,Economy Plus,7.2162363,51.4818445
AZ-2013-7228854,36.0,7.0,1,Technology,Accessories,29.0,36.0,29.0,7.0,2013-01-28,Brooke Hodgson,Bochum,Germany,Central,Consumer,2013-02-02,Economy,7.2162363,51.4818445
AZ-2012-9160965,126.0,42.0,3,Technology,Accessories,84.0,378.0,84.0,126.0,2012-09-21,Ethan Howarth,Bochum,Germany,Central,Consumer,2012-09-24,Priority,7.2162363,51.4818445
AZ-2012-6517579,342.0,121.0,3,Furniture,Bookcases,221.0,1026.0,221.0,363.0,2012-12-22,Kian Pollard,Bochum,Germany,Central,Consumer,2012-12-27,Economy Plus,7.2162363,51.4818445
AZ-2011-6223481,199.0,56.0,4,Office Supplies,Binders,143.0,796.0,143.0,224.0,2011-11-10,Lucas Warren,Bochum,Germany,Central,Consumer,2011-11-13,Economy Plus,7.2162363,51.4818445
AZ-2011-1902971,395.0,120.0,9,Office Supplies,Binders,38.0,3555.0,275.0,1080.0,2011-08-15,Hayden Perkins,Bolton,United Kingdom,North,Consumer,2011-08-15,Immediate,-2.4282192,53.5768647
BN-2011-6464780,7.0,3.0,1,Office Supplies,Binders,4.0,7.0,4.0,3.0,2011-11-14,Nathan Iqbal,Bolton,United Kingdom,North,Consumer,2011-11-18,Economy,-2.4282192,53.5768647
AZ-2011-4229445,636.0,273.0,1,Technology,Phones,363.0,636.0,363.0,273.0,2011-06-14,Casey Forte,Bolton,United Kingdom,North,Consumer,2011-06-18,Economy,-2.4282192,53.5768647
AZ-2011-1902971,600.0,77.0,4,Furniture,Bookcases,105.0,2400.0,523.0,308.0,2011-08-15,Hayden Perkins,Bolton,United Kingdom,North,Consumer,2011-08-15,Immediate,-2.4282192,53.5768647
BN-2011-6464780,98.0,12.0,4,Office Supplies,Art,14.0,392.0,86.0,48.0,2011-11-14,Nathan Iqbal,Bolton,United Kingdom,North,Consumer,2011-11-18,Economy,-2.4282192,53.5768647
AZ-2014-5446211,54.0,12.0,1,Office Supplies,Art,42.0,54.0,42.0,12.0,2014-08-18,Gary Crume,Borken,Germany,Central,Consumer,2014-08-18,Immediate,6.8594477,51.8482714
AZ-2011-7962115,43.0,20.0,5,Office Supplies,Labels,23.0,215.0,23.0,100.0,2011-11-22,Eva Hargraves,Bremen,Germany,Central,Consumer,2011-11-24,Economy Plus,8.8016937,53.0792962
AZ-2013-9809267,123.0,17.0,3,Furniture,Furnishings,106.0,369.0,106.0,51.0,2013-02-12,Jade Farmer,Bremen,Germany,Central,Consumer,2013-02-17,Economy,8.8016937,53.0792962
AZ-2013-8633659,150.0,0.0,3,Office Supplies,Art,150.0,450.0,150.0,0.0,2013-06-18,Jessie White,Bremen,Germany,Central,Consumer,2013-06-20,Economy Plus,8.8016937,53.0792962
AZ-2013-4450786,173.0,40.0,11,Office Supplies,Storage,133.0,1903.0,133.0,440.0,2013-12-07,Nathan Clayton,Bremen,Germany,Central,Consumer,2013-12-11,Economy,8.8016937,53.0792962
AZ-2013-6417949,92.0,24.0,8,Office Supplies,Binders,68.0,736.0,68.0,192.0,2013-05-16,Nicole Carr,Bremen,Germany,Central,Consumer,2013-05-20,Economy Plus,8.8016937,53.0792962
AZ-2013-9809267,123.0,17.0,9,Office Supplies,Binders,106.0,1107.0,106.0,153.0,2013-02-12,Jade Farmer,Bremen,Germany,Central,Consumer,2013-02-17,Economy,8.8016937,53.0792962
AZ-2012-9858311,597.0,6.0,7,Technology,Machines,591.0,4179.0,591.0,42.0,2012-03-01,Ella Knopwood,Bremen,Germany,Central,Consumer,2012-03-05,Economy,8.8016937,53.0792962
AZ-2013-6417949,148.0,34.0,4,Office Supplies,Envelopes,114.0,592.0,114.0,136.0,2013-05-16,Nicole Carr,Bremen,Germany,Central,Consumer,2013-05-20,Economy Plus,8.8016937,53.0792962
AZ-2012-9858311,190.0,95.0,7,Office Supplies,Art,95.0,1330.0,95.0,665.0,2012-03-01,Ella Knopwood,Bremen,Germany,Central,Consumer,2012-03-05,Economy,8.8016937,53.0792962
AZ-2013-9809267,203.0,7.0,9,Office Supplies,Art,12.0,1827.0,196.0,63.0,2013-02-12,Jade Farmer,Bremen,Germany,Central,Consumer,2013-02-17,Economy,8.8016937,53.0792962
AZ-2013-6417949,1901.0,589.0,5,Technology,Copiers,1312.0,9505.0,1312.0,2945.0,2013-05-16,Nicole Carr,Bremen,Germany,Central,Consumer,2013-05-20,Economy Plus,8.8016937,53.0792962
AZ-2013-6417949,2606.0,1042.0,4,Technology,Phones,1564.0,10424.0,1564.0,4168.0,2013-05-16,Nicole Carr,Bremen,Germany,Central,Consumer,2013-05-20,Economy Plus,8.8016937,53.0792962
AZ-2011-7962115,98.0,38.0,2,Technology,Machines,60.0,196.0,60.0,76.0,2011-11-22,Eva Hargraves,Bremen,Germany,Central,Consumer,2011-11-24,Economy Plus,8.8016937,53.0792962
AZ-2013-8633659,264.0,95.0,6,Furniture,Furnishings,169.0,1584.0,169.0,570.0,2013-06-18,Jessie White,Bremen,Germany,Central,Consumer,2013-06-20,Economy Plus,8.8016937,53.0792962
AZ-2013-6417949,725.0,145.0,5,Furniture,Chairs,580.0,3625.0,580.0,725.0,2013-05-16,Nicole Carr,Bremen,Germany,Central,Consumer,2013-05-20,Economy Plus,8.8016937,53.0792962
AZ-2013-9809267,246.0,0.0,5,Office Supplies,Storage,246.0,1230.0,246.0,0.0,2013-02-12,Jade Farmer,Bremen,Germany,Central,Consumer,2013-02-17,Economy,8.8016937,53.0792962
AZ-2013-6417949,31.0,1.0,2,Office Supplies,Storage,30.0,62.0,30.0,2.0,2013-05-16,Nicole Carr,Bremen,Germany,Central,Consumer,2013-05-20,Economy Plus,8.8016937,53.0792962
AZ-2012-50424,137.0,63.0,3,Office Supplies,Art,74.0,411.0,74.0,189.0,2012-05-21,Evie Flockhart,Burgos,Spain,South,Consumer,2012-05-25,Economy Plus,-3.696906,42.3439925
AZ-2012-50424,32.0,14.0,2,Office Supplies,Envelopes,18.0,64.0,18.0,28.0,2012-05-21,Evie Flockhart,Burgos,Spain,South,Consumer,2012-05-25,Economy Plus,-3.696906,42.3439925
AZ-2013-1368588,796.0,47.0,3,Technology,Machines,749.0,2388.0,749.0,141.0,2013-04-25,Luz Reilly,Cachan,France,Central,Consumer,2013-04-30,Economy Plus,2.331433,48.791855
AZ-2013-1368588,1327.0,221.0,7,Office Supplies,Storage,1106.0,9289.0,1106.0,1547.0,2013-04-25,Luz Reilly,Cachan,France,Central,Consumer,2013-04-30,Economy Plus,2.331433,48.791855
AZ-2014-6650288,78.0,28.0,6,Office Supplies,Envelopes,50.0,468.0,50.0,168.0,2014-06-04,Rhonda Ford,Calais,France,Central,Consumer,2014-06-07,Economy Plus,1.858686,50.95129
AZ-2013-9649532,697.0,178.0,2,Furniture,Bookcases,519.0,1394.0,519.0,356.0,2013-09-04,Hayden Perkins,Cannes,France,Central,Consumer,2013-09-10,Economy,7.017369,43.552847
AZ-2013-9649532,64.0,24.0,2,Office Supplies,Art,40.0,128.0,40.0,48.0,2013-09-04,Hayden Perkins,Cannes,France,Central,Consumer,2013-09-10,Economy,7.017369,43.552847
AZ-2013-9673280,186.0,28.0,4,Office Supplies,Art,158.0,744.0,158.0,112.0,2013-06-10,Jade Hawkins,Carvin,France,Central,Consumer,2013-06-14,Economy,2.958107,50.491515
AZ-2014-8696751,499.0,33.0,4,Office Supplies,Storage,466.0,1996.0,466.0,132.0,2014-08-16,Elijah Sodeman,Cesena,Italy,South,Consumer,2014-08-20,Economy,12.2464292,44.1396438
AZ-2014-3360679,20.0,9.0,2,Office Supplies,Binders,11.0,40.0,11.0,18.0,2014-10-24,Leah Barrett,Cesena,Italy,South,Consumer,2014-10-26,Priority,12.2464292,44.1396438
AZ-2014-8696751,33.0,13.0,3,Office Supplies,Fasteners,20.0,99.0,20.0,39.0,2014-08-16,Elijah Sodeman,Cesena,Italy,South,Consumer,2014-08-20,Economy,12.2464292,44.1396438
AZ-2012-4568768,80.0,11.0,6,Office Supplies,Storage,69.0,480.0,69.0,66.0,2012-04-03,Ewan Hyde,Cesena,Italy,South,Consumer,2012-04-09,Economy,12.2464292,44.1396438
AZ-2014-3360679,68.0,29.0,2,Office Supplies,Paper,39.0,136.0,39.0,58.0,2014-10-24,Leah Barrett,Cesena,Italy,South,Consumer,2014-10-26,Priority,12.2464292,44.1396438
BN-2014-4902106,191.0,13.0,8,Furniture,Furnishings,178.0,1528.0,178.0,104.0,2014-01-23,Oscar Serena,Chieti,Italy,South,Consumer,2014-01-23,Immediate,14.1635845,42.347886
AZ-2011-3114201,37.0,8.0,4,Office Supplies,Storage,29.0,148.0,29.0,32.0,2011-04-29,Mohammed Fox,Cholet,France,Central,Consumer,2011-05-03,Economy,-0.879787,47.059407
AZ-2014-7189649,311.0,72.0,2,Furniture,Bookcases,239.0,622.0,239.0,144.0,2014-04-06,Bailey Morris,Clichy,France,Central,Consumer,2014-04-10,Economy,2.304768,48.904526
AZ-2014-7189649,57.0,24.0,5,Office Supplies,Fasteners,33.0,285.0,33.0,120.0,2014-04-06,Bailey Morris,Clichy,France,Central,Consumer,2014-04-10,Economy,2.304768,48.904526
AZ-2014-7189649,206.0,51.0,4,Office Supplies,Binders,155.0,824.0,155.0,204.0,2014-04-06,Bailey Morris,Clichy,France,Central,Consumer,2014-04-10,Economy,2.304768,48.904526
AZ-2013-3256885,12.0,4.0,2,Office Supplies,Binders,8.0,24.0,8.0,8.0,2013-12-28,William Jolly,Clichy,France,Central,Consumer,2014-01-04,Economy,2.304768,48.904526
