customer.cust_id,customer.name,customer.email,customer.phone_numb,customer.account_number,customer.bank_id,customer.ktp,customer.dob,customer.city,customer.address,customer.postal_code,customer.total_transaction,customer.income
91319,Sarah Ford,xxxxx.xxxx@xxxxx.xxx,+62 xxxxxxxxxxx,3d4f006fcf59633ec52a565c6f45eb879f48f11f0dfaded59cef55112b5ef869,878,3275xxxxxxxxxxxx,1971-05-27,Surabaya,Xx. Xxxxxxxxxx Xx. nn,93422,576954503.00,6964125.00
28843,Michael Alexander,xxxxxxx.xxxxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,da2140f13186067641fd494ac0eda4825e03d0ebd989fc2527c4d58adb48e5de,161,3275xxxxxxxxxxxx,1976-03-09,Jakarta,Xx. Xxxxxxxxxx Xx. nn,69463,552938113.00,4979989.00
82630,Sierra Stephens,xxxxxx.xxxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,2529cc879c020213a64a15e1ce9f49e7a531a0112f7b8e1e77fcad2acfde1ca9,729,3275xxxxxxxxxxxx,1972-09-19,Medan,Xx. Xxxxxxxxxx Xx. nn,64201,285559220.00,9220506.00
71074,Patrick Flores,xxxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,6fb70eff51af1f80c29696f18ca2d76290ea63edcec48c33677fe7b272558950,643,3275xxxxxxxxxxxx,1983-11-19,Jakarta,Xx. Xxxxxxxxxx Xx. n,48561,364477908.00,8381830.00
33806,Lori Diaz,xxxx.xxxx@xxxxx.xxx,+62 xxxxxxxxxxx,2da5dd4b509ab5225812de0851381733583194394ddfa97f7c69356ba0f8ec71,558,3275xxxxxxxxxxxx,1993-12-16,Bandung,Xx. Xxxxxxxxxx Xx. nn,96799,596963850.00,4101988.00
31806,Karen Herman,xxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,be9561a363d3a1206fbbcd966a966a2b52adcb8ff394b21e92e91c7aa6454312,240,3275xxxxxxxxxxxx,1988-08-06,Medan,Xx. Xxxxxxxxxx Xx. nn,27046,146596357.00,9841699.00
92616,Angela Wiggins,xxxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,688366729d58eb69f453fd1ced50d5aa388bc8d8ca22abac223cf5f960d50269,396,3275xxxxxxxxxxxx,1999-08-16,Semarang,Xx. Xxxxxxxxxx Xx. nn,91932,438231127.00,8518079.00
31889,Nicholas Miranda,xxxxxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,96e3c05e0a9cfed51c626e40929e11079e8d927e81ffa47f50af3a8f399c5c1a,705,3275xxxxxxxxxxxx,1991-07-21,Jakarta,Xx. Xxxxxxxxxx Xx. nn,73435,145346400.00,7429519.00
82036,Deanna Anderson,xxxxxx.xxxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,26bc4dbc0d6026683354787aad7667cd29b93dc5cb4631008d52ddb165816e37,359,3275xxxxxxxxxxxx,1974-06-03,Medan,Xx. Xxxxxxxxxx Xx. nn,99159,539199838.00,2172081.00
62336,Kathy Sanders,xxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,82e015df7cd8cd9f5625bae1d989831c3452fa3429e2ade4ec47d5a5a8b2572f,855,3275xxxxxxxxxxxx,1997-06-18,Jakarta,Xx. Xxxxxxxxxx Xx. nn,92180,317971496.00,5685989.00
57023,Kelly Ward,xxxxx.xxxx@xxxxx.xxx,+62 xxxxxxxxxxx,d24bef292955df3a2f26923c5edaf525e1507b049223627abb1cbe4721578bd1,386,3275xxxxxxxxxxxx,1980-07-28,Surabaya,Xx. Xxxxxxxxxx Xx. nn,58975,858942567.00,4385903.00
55152,Robert Farrell,xxxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,994b86acccc5a706b4231ae48ab5f71e9ea40d30117587c56d44bce68eb1dba4,650,3275xxxxxxxxxxxx,2000-04-28,Medan,Xx. Xxxxxxxxxx Xx. nn,47332,194365684.00,6437129.00
17716,Nicole Ruiz,xxxxxx.xxxx@xxxxx.xxx,+62 xxxxxxxxxxx,3253cb31cc46fd1962ca6181ee27547448db467c5f09995e8f069814be610bfd,605,3275xxxxxxxxxxxx,1977-06-23,Semarang,Xx. Xxxxxxxxxx Xx. nn,25614,133172426.00,2979754.00
42886,Jonathan Mcdaniel,xxxxxxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,9f470065dc14a8cf03455c21ef2dac7861adb2d894b94b366167f85c043e3919,268,3275xxxxxxxxxxxx,1989-04-13,Medan,Xx. Xxxxxxxxxx Xx. nn,79400,702401644.00,8777458.00
94675,James Reyes,xxxxx.xxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,f730b4f22c22a4c638a18cb2d85e019ff455cbdab653444434e3e486331da687,850,3275xxxxxxxxxxxx,1972-10-15,Jakarta,Xx. Xxxxxxxxxx Xx. nn,21507,653398008.00,3933052.00
94266,Mike Davis,xxxx.xxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,8b313bde9fda4b8b945749efd0452c2bf38b30c2098f16c75d29263bd0ab9cc9,157,3275xxxxxxxxxxxx,1972-02-08,Semarang,Xx. Xxxxxxxxxx Xx. nn,12893,624102031.00,4100186.00
88391,Yesenia Jones,xxxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,8976c064013cbd1d6673df598b73ef0a5864f3eea116c8cb55e7d2935ebff3f5,265,3275xxxxxxxxxxxx,1975-12-09,Semarang,Xx. Xxxxxxxxxx Xx. nn,71558,590172387.00,4717679.00
24901,Christopher Mora,xxxxxxxxxxx.xxxx@xxxxx.xxx,+62 xxxxxxxxxxx,591c0d05bc6ff64b0a74391d19179de0a089a5ac28040c16cde9f81ca2507518,831,3275xxxxxxxxxxxx,1983-10-10,Jakarta,Xx. Xxxxxxxxxx Xx. n,55082,687485904.00,8960204.00
64467,Martin Mcguire,xxxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,2ebbb9726b643f4b6a3757028abdd0c586b98e8b2ab45afd728d9b908daf5a54,904,3275xxxxxxxxxxxx,2002-09-21,Jakarta,Xx. Xxxxxxxxxx Xx. nn,68080,466381672.00,4490762.00
59327,Connie Morris,xxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,ade0cb6cc8825ca5d052fdb63230c431aa50828e981dccec7abca5ebdd0cba94,715,3275xxxxxxxxxxxx,1983-11-30,Bandung,Xx. Xxxxxxxxxx Xx. nn,14271,929983083.00,5836722.00
67715,John Williams,xxxx.xxxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,48fe699d359bfa39e82e9c23c03b9cf0792ef51900f852efe89dc429485ce087,967,3275xxxxxxxxxxxx,1993-04-26,Surabaya,Xx. Xxxxxxxxxx Xx. nn,69766,228816311.00,6454464.00
14139,Ashley Brown,xxxxxx.xxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,27ad4a920e6b1d211b24548d5b2ecff1d21f0a7b39a5d43ae62d938dc696e2b8,299,3275xxxxxxxxxxxx,1994-11-06,Bandung,Xx. Xxxxxxxxxx Xx. nn,43301,579490608.00,3804250.00
62983,Tammy Bates,xxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,4e175b1b5a12903dc68fe6cdaf780b5832696ec5e2fd92b58844cc74f459bf98,312,3275xxxxxxxxxxxx,1973-01-25,Medan,Xx. Xxxxxxxxxx Xx. nn,50505,667292235.00,6610419.00
12101,Daniel Myers,xxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,035aaccc8a0149fca1be2d509d126196ad4bc0cd549404aeca055e00ec988f52,874,3275xxxxxxxxxxxx,1975-07-23,Jakarta,Xx. Xxxxxxxxxx Xx. nn,69235,556673102.00,5814721.00
14159,Christopher Solomon,xxxxxxxxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,ff4252907942a994b3203c8f02b37cca670fc54cb57ca6a48737678c96ff9155,243,3275xxxxxxxxxxxx,1989-01-19,Jakarta,Xx. Xxxxxxxxxx Xx. nn,30956,640642326.00,9587587.00
72407,Jason Roberts,xxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,c940b41bf92bdd4ebfefafd6b1e0c9e6a7862978df9fdb2002e7271d440fc73a,282,3275xxxxxxxxxxxx,1994-02-02,Surabaya,Xx. Xxxxxxxxxx Xx. nn,36274,410253329.00,4680450.00
77077,Mrs. Lisa Rivera MD,xxx..xxxx.xxxxxx.xx@xxxxx.xxx,+62 xxxxxxxxxxx,f3b605a87d579bab41710aaac7951ef3d8f54782553f64c4e689eab0001867a1,677,3275xxxxxxxxxxxx,1970-05-21,Bandung,Xx. Xxxxxxxxxx Xx. nn,28885,114392089.00,4003960.00
10341,Louis Vincent,xxxxx.xxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,da3ca3a917b2cd3d92cc38f88213c266f6062e6f9735baf2c64dbedef3a4b569,105,3275xxxxxxxxxxxx,1985-08-15,Medan,Xx. Xxxxxxxxxx Xx. nn,73384,696347024.00,3885240.00
44617,Karen Patton,xxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,65630f55a4fa9e28512de93256cdb9c942eba8c4a22ac660e97fa2475ce712fe,687,3275xxxxxxxxxxxx,1989-06-08,Bandung,Xx. Xxxxxxxxxx Xx. nn,40554,13210167.00,7586233.00
55281,Kevin Holmes,xxxxx.xxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,dd61359b7da7018494410fe4bf00547ef05ac271d48eaa84f8546f02aaf828d0,276,3275xxxxxxxxxxxx,2005-03-29,Semarang,Xx. Xxxxxxxxxx Xx. nn,57211,325368437.00,5578549.00
98511,Christopher Mitchell,xxxxxxxxxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,6081d722e2fc60c76cd85c77aaed213467ef15ebad57cc0e69c0584028344736,137,3275xxxxxxxxxxxx,2000-07-26,Bandung,Xx. Xxxxxxxxxx Xx. nn,46927,594427577.00,8452784.00
67747,Brian Hernandez,xxxxx.xxxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,ccec3161f79db8cb9ce3f5ee203d4f87e90abd41238cd6a4060329914796356c,966,3275xxxxxxxxxxxx,1972-12-29,Medan,Xx. Xxxxxxxxxx Xx. nn,40586,472182056.00,7447023.00
20529,Joshua Edwards,xxxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,a106ca9c6c35a7c1449fc507347d27f20961b74f54b99b0201ce67e5b731c31e,188,3275xxxxxxxxxxxx,1986-11-09,Bandung,Xx. Xxxxxxxxxx Xx. nn,76264,697840590.00,6265181.00
39861,Tonya Price,xxxxx.xxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,56a3bb2cc9f8111b1137dd994db35ddf7ac2a00e58439168df2dbce335b7673d,261,3275xxxxxxxxxxxx,1994-12-29,Jakarta,Xx. Xxxxxxxxxx Xx. nn,97412,415809167.00,3673851.00
78055,John Mejia,xxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,fac19cc7b7edc5c6f896b662ac78752a55629afbc56187af43532cfc86ab22f4,127,3275xxxxxxxxxxxx,2005-02-06,Jakarta,Xx. Xxxxxxxxxx Xx. nn,51754,756263719.00,7151462.00
82800,Jodi Brooks,xxxx.xxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,90b4fb38d05bd64f6737e261891cfa0b1fcf0672d6366a86d63d8088aab2a1b2,396,3275xxxxxxxxxxxx,1983-05-19,Bandung,Xx. Xxxxxxxxxx Xx. n,32023,820512926.00,2174891.00
68566,Cassandra Brown,xxxxxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,af299e41f6ff55ad7e04d8985d60cc7a3c11090a913bd3bd6b8d8504b3a3491d,576,3275xxxxxxxxxxxx,1986-08-02,Surabaya,Xx. Xxxxxxxxxx Xx. nnn,18645,270625820.00,5556244.00
84975,Megan Johnson,xxxxx.xxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,dec56a2fcad63fd7eb98a490ff19420c6184a9d996dc334a6a45b5b4a8b9a8a2,101,3275xxxxxxxxxxxx,1994-05-15,Surabaya,Xx. Xxxxxxxxxx Xx. nn,30974,781316633.00,8673041.00
89327,Dustin Johnson,xxxxxx.xxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,73892ab596517cb0e12b8d2915c0967a62feb25c3ff81796fb121f46046a14ee,409,3275xxxxxxxxxxxx,1993-05-13,Medan,Xx. Xxxxxxxxxx Xx. nn,68607,503335533.00,5857520.00
80566,Manuel Medina,xxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,121ccfb31d2e1dfd0729d4c113b61fb8a1e9816785c061f9982d8dea72d57a0c,158,3275xxxxxxxxxxxx,1993-07-28,Jakarta,Xx. Xxxxxxxxxx Xx. nn,84281,404835106.00,5610027.00
28538,Deborah Allen,xxxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,ecf12ff05d25c49cc3576278196939e0cc97ce3e144013f0923842d2c6b88109,538,3275xxxxxxxxxxxx,1978-04-19,Medan,Xx. Xxxxxxxxxx Xx. n,50926,22798666.00,7859100.00
15074,Carlos Reynolds,xxxxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,648d3233a0a2f1c52bebbaf1a59e234f7555c15797544d2352f46818123ae3ae,351,3275xxxxxxxxxxxx,1993-01-31,Semarang,Xx. Xxxxxxxxxx Xx. n,19421,975254503.00,2691120.00
67909,Seth Lopez,xxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,e014087f3edf13396492bbf7f10252a7ef77ab9370d26e81caac13c65a2b2d26,904,3275xxxxxxxxxxxx,1992-09-14,Semarang,Xx. Xxxxxxxxxx Xx. nn,67975,402923055.00,9118733.00
93319,Matthew Williams,xxxxxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,768d3a1c5e3b490872b0145112bd54bde671dac8ac7237d6b56748b219faa7d6,413,3275xxxxxxxxxxxx,1971-06-24,Jakarta,Xx. Xxxxxxxxxx Xx. nn,56291,628391305.00,8980687.00
70940,David Ward DDS,xxxxx.xxxx.xxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,bb057aa85b61233b1c220936100a7169b3d3f72ea0c8394fa87cc452e9412f80,122,3275xxxxxxxxxxxx,1976-01-02,Medan,Xx. Xxxxxxxxxx Xx. nn,52536,870812403.00,2223597.00
24640,Ashley Knox,xxxxxx.xxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,7b41c6f2a758bb1a941d5e915ceb7adcc024074a7d120b23a1b016aa1efbe167,342,3275xxxxxxxxxxxx,1983-03-14,Bandung,Xx. Xxxxxxxxxx Xx. nn,24411,526734946.00,9410809.00
67012,Amy Brooks,xxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,0bd0644b000f0a21f802b85ddf10ba7adf9b3e563907847de11812010f542092,801,3275xxxxxxxxxxxx,1974-07-27,Medan,Xx. Xxxxxxxxxx Xx. nnn,48108,100541690.00,7676270.00
78999,Steven Nguyen,xxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,a513328f03e7596f0df94a71c4b9a19a2e29900c99ccec5d993b543e74b509b7,789,3275xxxxxxxxxxxx,1997-10-20,Medan,Xx. Xxxxxxxxxx Xx. nn,35457,897465843.00,4981013.00
77231,Melissa Elliott,xxxxxxx.xxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,13707ef6c47a16ce3938c2a556ceb997dcd371bbee5ff9e871ee9aa2edad6627,581,3275xxxxxxxxxxxx,1982-10-06,Bandung,Xx. Xxxxxxxxxx Xx. nn,35299,294253973.00,6015616.00
59687,Nicole Thomas,xxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,8eb8eebf2d13dfbeb98bbb58136239bafcb22c4cde56565215f31ba91adafc2d,982,3275xxxxxxxxxxxx,1982-10-27,Bandung,Xx. Xxxxxxxxxx Xx. nn,76180,889864117.00,2592376.00
38597,Justin Bell,xxxxxx.xxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,ae51fb8d7fed9558c5ca34099aa336b855731f29c0c51da2623d38a46af5dcde,196,3275xxxxxxxxxxxx,1980-07-24,Bandung,Xx. Xxxxxxxxxx Xx. nn,99068,310076100.00,3259379.00
92344,Jennifer Ruiz,xxxxxxxx.xxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,85031d83d05a9ee8e7a7550d0102acd8991d6c3f34f1ffb6e5260217b4878fef,964,3275xxxxxxxxxxxx,2002-05-26,Semarang,Xx. Xxxxxxxxxx Xx. nn,82470,495913795.00,2985533.00
45465,Jesus Keller,xxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,1db77551892555d88e4dcd925f9bbef7a82ea3ade6b2e5277c0785e028f910ac,357,3275xxxxxxxxxxxx,1987-09-25,Surabaya,Xx. Xxxxxxxxxx Xx. nnn,92086,204627862.00,2620495.00
91844,Angela Johnson,xxxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,51dffec1ebab71339292492725399a9af68a594b40f40037d05d3d33aea65c78,265,3275xxxxxxxxxxxx,2005-11-13,Surabaya,Xx. Xxxxxxxxxx Xx. nn,80733,720547022.00,7100869.00
73807,Tina Martinez,xxxx.xxxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,4d1b235fe757b2c46158066f00b1b1d2b1c7f312a2df083fa23392181d23ab2b,618,3275xxxxxxxxxxxx,2005-11-07,Medan,Xx. Xxxxxxxxxx Xx. nn,17135,377782181.00,4495459.00
45812,Steven Williams,xxxxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,5f845c6ca4bbce19f3119e79cc6ecd05ae76b173bd9565cfbfbfdbc183562c45,384,3275xxxxxxxxxxxx,1994-10-05,Medan,Xx. Xxxxxxxxxx Xx. n,77241,682643826.00,2884642.00
56089,Adam Dalton,xxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,b01da5808f6e07d34e40da64a2f35f5154dabcbbb61bbc76f27845de5a474fa5,418,3275xxxxxxxxxxxx,1999-02-03,Bandung,Xx. Xxxxxxxxxx Xx. nn,41917,124407985.00,5782389.00
26551,Mary Bell,xxxx.xxxx@xxxxx.xxx,+62 xxxxxxxxxxx,774c142bc3c614b797b90b18d5ba6ca209b2bd013a0848b67fb1037ec5ab30fa,902,3275xxxxxxxxxxxx,1995-01-12,Bandung,Xx. Xxxxxxxxxx Xx. nn,71263,792276866.00,3952332.00
71747,Caleb Martin,xxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,b551ee1eee36fa8695ef53d4733ba771a2584ed4cc70988c664fe0e5d18dc3e6,465,3275xxxxxxxxxxxx,1983-07-13,Jakarta,Xx. Xxxxxxxxxx Xx. nn,21583,602812911.00,9987203.00
53856,Jennifer Gibson,xxxxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,01cc9de3bf14875d48d53abd32dabcb53233cfa4b73cd3b232542ef7ec1045dc,615,3275xxxxxxxxxxxx,2003-02-24,Jakarta,Xx. Xxxxxxxxxx Xx. nn,74400,22620171.00,9523094.00
22107,Scott Williams,xxxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,197955b55432e2d584644cdb53c60891445645621b6e0613d3cf78a29f119b5d,437,3275xxxxxxxxxxxx,1983-03-10,Medan,Xx. Xxxxxxxxxx Xx. nn,47462,406727032.00,3811555.00
33953,Donna Simon,xxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,08398b890c910314922f40ccf1dd5c5a23d27d7a5a1476deffe951b8ed086aa6,599,3275xxxxxxxxxxxx,1977-08-15,Medan,Xx. Xxxxxxxxxx Xx. n,81574,552825057.00,4083166.00
89866,James Scott,xxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,0a2c2f3be8c81e961fa4fd0cadc4efd337fbcb0764532b337875c41a1c3cc340,807,3275xxxxxxxxxxxx,1972-03-18,Bandung,Xx. Xxxxxxxxxx Xx. nn,15619,786061977.00,5920674.00
25656,Kathleen Griffin,xxxxxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,73b30c0e6db25e67e45daf6393bd9dd60fcc7e01ce6746afed13b149ed9dbb93,129,3275xxxxxxxxxxxx,1975-10-09,Semarang,Xx. Xxxxxxxxxx Xx. nn,63526,639425653.00,7246287.00
76587,Tracy Jenkins,xxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,cfae10c2a0ee5ec97573d05c19629155a93bb427ce5e10353149377a221adabf,119,3275xxxxxxxxxxxx,1974-09-21,Surabaya,Xx. Xxxxxxxxxx Xx. nn,39125,388719264.00,2438123.00
66655,David Perez,xxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,77d689706a176e4fac56d990d2791cf285d2d30eef5d4e8a233cd1ed88451589,957,3275xxxxxxxxxxxx,2002-01-29,Surabaya,Xx. Xxxxxxxxxx Xx. n,73788,284249834.00,4678497.00
88491,Christian Singleton,xxxxxxxxx.xxxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,e5021b559c6171a2e062ede4409a17ed76dfa46f6b8b3fd7c53af04b96495aec,855,3275xxxxxxxxxxxx,1978-07-28,Bandung,Xx. Xxxxxxxxxx Xx. nn,81820,233132773.00,7187945.00
84287,Kathleen Stuart,xxxxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,5920ba07e5ce6c1d7108b9855f67f63288f6ab21c01dfb1ca818480380dee32f,214,3275xxxxxxxxxxxx,1996-03-27,Jakarta,Xx. Xxxxxxxxxx Xx. nn,30701,919915023.00,3830357.00
15124,Lisa Lewis,xxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,fc0675dd565428030b7a029f4db604f01e503b225c79dfff9a639669b3e0ebc1,169,3275xxxxxxxxxxxx,1983-08-23,Bandung,Xx. Xxxxxxxxxx Xx. n,44749,166184519.00,2248779.00
76434,Sydney Mcmahon,xxxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,5d31c137573c1e291d7837ca3ef0ee3345382e0e90a0bf99d78ae2c923f219e2,369,3275xxxxxxxxxxxx,1981-02-02,Surabaya,Xx. Xxxxxxxxxx Xx. nn,75348,910706862.00,3548405.00
86071,Andrea Chang,xxxxxx.xxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,9bdf82bed5cfbb166ffba6c257b036abd19e0fa17fcdbb6b7c5a9add40c1981e,768,3275xxxxxxxxxxxx,2000-06-26,Bandung,Xx. Xxxxxxxxxx Xx. nn,74881,887564702.00,2831301.00
30611,Julie Cobb,xxxxx.xxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,a26b24c014801fe2aa7f9757a7eae410d78ccea37c31ccd867f52bf152fe13de,379,3275xxxxxxxxxxxx,2000-10-30,Surabaya,Xx. Xxxxxxxxxx Xx. nn,39685,99070717.00,3635251.00
92833,Nicole Gordon,xxxxxx.xxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,a555efaa0832c27eedf98ea8a145e52d4373285141d2bce61b3088042e684e7f,771,3275xxxxxxxxxxxx,2002-01-13,Bandung,Xx. Xxxxxxxxxx Xx. nn,28531,649072778.00,2253059.00
50006,Alan Lara,xxxx.xxxx@xxxxx.xxx,+62 xxxxxxxxxxx,a0596beb0fe2aafd972d3855431a7d2f0f1553175ba03105ce0feb0514f00b73,606,3275xxxxxxxxxxxx,1973-11-19,Bandung,Xx. Xxxxxxxxxx Xx. nn,55177,377157214.00,9545529.00
80532,Matthew Shields,xxxxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,1a04166d8db87294483b5749e5e962c3f513afda72e99677dee726bbd63c20aa,129,3275xxxxxxxxxxxx,1997-07-07,Bandung,Xx. Xxxxxxxxxx Xx. nn,16973,141802242.00,7460005.00
28391,Danielle Reyes,xxxxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,a34b357fef983ed0a94e183a00344a6835ac5333ddd76e317c0f5c112b0aff32,393,3275xxxxxxxxxxxx,1980-04-04,Semarang,Xx. Xxxxxxxxxx Xx. nn,17046,79335429.00,4578963.00
22983,Melissa Olson,xxxxxxx.xxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,5bb829ce4fcd0e7d7e0aeef674275ce8c71fff18f9f3385daf42e69f840d6b97,387,3275xxxxxxxxxxxx,1982-02-04,Jakarta,Xx. Xxxxxxxxxx Xx. nn,90305,69756428.00,9046665.00
98711,Alex Hughes,xxxx.xxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,ed826125a5f1a7eebfb5a888243d723178cd5c9f3bbffe7343d3d93bef0c8ac2,552,3275xxxxxxxxxxxx,1992-11-07,Bandung,Xx. Xxxxxxxxxx Xx. nn,83326,397999910.00,8870746.00
88137,Theresa Thomas,xxxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,fb363998279c40448ac216d5084ad7d87063fee9fe1094aeca54329e4bcf9513,219,3275xxxxxxxxxxxx,2001-08-26,Semarang,Xx. Xxxxxxxxxx Xx. nn,21357,701979068.00,9217658.00
16300,Karen Smith,xxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,f6d188ac403c509dd01d6bfcaa48f27e0fe18c4b4f30cab62902421337e46db0,682,3275xxxxxxxxxxxx,1992-11-02,Bandung,Xx. Xxxxxxxxxx Xx. nn,50254,557976724.00,9207390.00
56418,Joseph Peters,xxxxxx.xxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,2ca5b3837155e9771fc7e48b0684b6c88274f9952555079d127a22b8dd11ba0e,728,3275xxxxxxxxxxxx,1994-11-20,Surabaya,Xx. Xxxxxxxxxx Xx. n,77189,671039721.00,3597307.00
18722,Samantha Wilson,xxxxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,3de3dd89cdf514a8f37b8bf7798a7d5e861d09b5c4b74ffda120638ce174d73a,404,3275xxxxxxxxxxxx,1979-04-09,Jakarta,Xx. Xxxxxxxxxx Xx. nn,37524,576256076.00,2031848.00
50478,Rachel Gray,xxxxxx.xxxx@xxxxx.xxx,+62 xxxxxxxxxxx,a16c2e2a1b984305c1caa61fa0fe762a63cfe53d805d21d3950082c1a5011959,950,3275xxxxxxxxxxxx,1982-02-02,Jakarta,Xx. Xxxxxxxxxx Xx. nn,48497,494978007.00,8777822.00
84966,Allen Sawyer,xxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,9ee9f344e05ab0680f64bb0b8476903e95195c88138e5b4c0a4eb013843123e6,116,3275xxxxxxxxxxxx,1977-08-19,Surabaya,Xx. Xxxxxxxxxx Xx. nn,30875,649173017.00,3095541.00
88824,Tara Ellis,xxxx.xxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,5504c4d52f8b8e69aa61bf054da2cd067f3c5784586c3083a16d8ece5be193e8,107,3275xxxxxxxxxxxx,1995-07-24,Surabaya,Xx. Xxxxxxxxxx Xx. nn,33672,10905963.00,8824784.00
26022,Gerald House,xxxxxx.xxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,80417fbe7f32ff9fc54b69b2fca385d2f663319da2e9968beb611ec9ac3ef155,795,3275xxxxxxxxxxxx,1983-08-23,Semarang,Xx. Xxxxxxxxxx Xx. nn,45180,241132704.00,5483716.00
